recommendationClass,recommendationKey,recommendationMean,numberOfAnalystOpinions,shortName,symbol,Ticker,sector,state,fullExchangeName,In_SP500,In_NASDAQ,currentPrice,allTimeHigh,allTimeLow,beta,averageVolume,marketCap,enterpriseValue,priceToBook,enterpriseToRevenue,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,totalRevenue,revenuePerShare,grossProfits,ebitda,netIncomeToCommon,trailingEps,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,bookValue,operatingCashflow,freeCashflow,trailingAnnualDividendYield,payoutRatio,sharesOutstanding,floatShares,sharesShort,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,fullTimeEmployees,is_Insolvent,_debtToEquity,has_benefits,_PER,Total Assets_2024-12-31 00:00:00,Total Liabilities Net Minority Interest_2024-12-31 00:00:00,Stockholders Equity_2024-12-31 00:00:00,Total Debt_2024-12-31 00:00:00,Working Capital_2024-12-31 00:00:00,Total Assets_2023-12-31 00:00:00,Total Liabilities Net Minority Interest_2023-12-31 00:00:00,Stockholders Equity_2023-12-31 00:00:00,Total Debt_2023-12-31 00:00:00,Working Capital_2023-12-31 00:00:00,Total Assets_2022-12-31 00:00:00,Total Liabilities Net Minority Interest_2022-12-31 00:00:00,Stockholders Equity_2022-12-31 00:00:00,Total Debt_2022-12-31 00:00:00,Working Capital_2022-12-31 00:00:00,Total Assets_2021-12-31 00:00:00,Total Liabilities Net Minority Interest_2021-12-31 00:00:00,Stockholders Equity_2021-12-31 00:00:00,Total Debt_2021-12-31 00:00:00,Working Capital_2021-12-31 00:00:00,Operating Cash Flow_2024-12-31 00:00:00,Capital Expenditure_2024-12-31 00:00:00,Operating Cash Flow_2023-12-31 00:00:00,Capital Expenditure_2023-12-31 00:00:00,Operating Cash Flow_2022-12-31 00:00:00,Capital Expenditure_2022-12-31 00:00:00,Operating Cash Flow_2021-12-31 00:00:00,Capital Expenditure_2021-12-31 00:00:00
0,Strong Buy,1.33333,5.0,"ACI Worldwide, Inc.",ACIW,ACIW,Technology,NE,NasdaqGS,False,False,48.75,59.71,1.42,1.05,872442.0,5030613504.0,5796701696.0,3.6178107,3.409,0.14762999,0.50276,0.22715001,0.099580005,0.06729,0.1909,1700612992.0,16.216,854996992.0,386300992.0,251054000.0,2.36,189696992.0,1.838,955785024.0,0.759,1.478,13.475,308508000.0,285156000.0,0.0,0.0,103192071.0,102069341.0,2957483.0,0.0287,3.07,0.0423,0.01155,1.00913,3103.0,0,70930242.96846011,0,20.65677966101695,3025293000.0,1600966000.0,1424327000.0,956434000.0,388194000.0,3444739000.0,2120442000.0,1324297000.0,1076426000.0,369396000.0,3209895000.0,2016708000.0,1193187000.0,1135000000.0,255963000.0,3158741000.0,1913964000.0,1244777000.0,1120606000.0,183279000.0,358748000.0,-45051000.0,168517000.0,-37777000.0,143381000.0,-39893000.0,220473000.0,-45368000.0
3,Sell,2.70588,15.0,Baxter International Inc.,BAX,BAX,Healthcare,IL,NYSE,True,False,23.09,95.19,2.898344,0.577,7502606.0,11859510272.0,19871510528.0,1.6197826,1.825,-0.01424,0.38844,0.18729,0.15445,0.02734,-0.03213,10887000064.0,21.284,4228999936.0,2039000064.0,-247000000.0,-0.48,1686000000.0,3.283,9724999680.0,1.209,2.296,14.255,765000000.0,1707250048.0,0.034828037,3.0769,513621061.0,511458716.0,27234805.0,0.053000003,4.06,0.0798,0.0037099998,1.02092,38000.0,0,682216743.5987372,1,0.0,25782000000.0,18758000000.0,6964000000.0,13449000000.0,2342000000.0,28276000000.0,19808000000.0,8402000000.0,14113000000.0,3097000000.0,28287000000.0,22392000000.0,5833000000.0,17203000000.0,3266000000.0,33521000000.0,24400000000.0,9077000000.0,18310000000.0,4636000000.0,1019000000.0,-460000000.0,1726000000.0,-436000000.0,1211000000.0,-635000000.0,2222000000.0,-691000000.0
3,Sell,2.66667,18.0,CME Group Inc.,CME,CME,Financial Services,IL,NasdaqGS,True,False,267.935,290.79,7.78,0.427,1948660.0,96558465024.0,98232967168.0,3.4739006,15.271,0.58587,1.0,0.70685995,0.66874003,0.01737,0.13612,6432699904.0,17.89,6432699904.0,4546999808.0,3721400064.0,10.34,2098899968.0,5.824,3773400064.0,0.019,1.019,77.128,4196000000.0,2922299904.0,0.018285017,1.0261,360377042.0,358794507.0,4126036.0,0.0114,2.16,0.0115,0.00451,0.91460997,3760.0,0,48923867.64858417,0,25.91247582205029,137447000000.0,110960100000.0,26486900000.0,3428000000.0,719600000.0,129706100000.0,102968200000.0,26737900000.0,3425400000.0,1473300000.0,174175700000.0,147297000000.0,26878700000.0,3438400000.0,1390800000.0,196780300000.0,169381000000.0,27399300000.0,3445100000.0,1363400000.0,3690500000.0,-94000000.0,3453800000.0,-76400000.0,3056000000.0,-89700000.0,2402400000.0,-127200000.0
3,Sell,2.33333,2.0,DMC Global Inc.,BOOM,BOOM,Industrials,CO,NasdaqGS,False,False,7.25,76.68,0.3125,1.463,209407.0,149214192.0,424245216.0,0.5878061,0.685,-0.16178,0.22553,0.07422,0.03744,0.00949,-0.30341998,619580032.0,31.323,139734000.0,45988000.0,-170194000.0,-8.65,12427000.0,0.604,100378000.0,1.21,2.759,12.334,50547000.0,38337124.0,0.0,0.0,20581269.0,17163749.0,627144.0,0.0305,2.74,0.0315,0.04612,0.82206,1600.0,0,8138316.8477379605,1,0.0,671337000.0,233286000.0,250971000.0,70818000.0,174920000.0,884495000.0,286440000.0,410295000.0,115851000.0,200351000.0,878978000.0,310809000.0,380647000.0,132798000.0,158822000.0,864412000.0,306691000.0,360525000.0,200551000.0,133382000.0,46596000.0,-17284000.0,65927000.0,-15974000.0,44936000.0,-18584000.0,-12812000.0,-8659000.0
3,Sell,2.33333,8.0,Millicom International Cellular,TIGO,TIGO,Communication Services,UNK,NasdaqGS,False,False,47.24,74.71,10.22,1.106,1054492.0,7890875392.0,14522874880.0,2.230933,2.591,0.16985,0.76521003,0.43335998,0.25,0.06179,0.28265,5605000192.0,33.033,4288999936.0,2428999936.0,955000000.0,5.65,1283000064.0,7.681,7953999872.0,0.606,0.889,21.175,1680999936.0,1617250048.0,0.080731966,0.3101,167038000.0,95731148.0,2652056.0,0.0159,2.3,0.0275,0.42381,0.43433,14000.0,0,375631635.0413223,0,8.361061946902655,13737000000.0,10163000000.0,3628000000.0,6769000000.0,-735000000.0,14516000000.0,11071000000.0,3529000000.0,7740000000.0,-413000000.0,14198000000.0,10564000000.0,3605000000.0,7820000000.0,-54000000.0,15141000000.0,12401000000.0,2583000000.0,8911000000.0,-2234000000.0,1603000000.0,-769000000.0,1223000000.0,-1183000000.0,1284000000.0,-1072000000.0,956000000.0,-875000000.0
0,Strong Buy,1.25,4.0,"Clearway Energy, Inc.",CWEN,CWEN,Utilities,NJ,NYSE,False,False,31.68,41.79,10.49,0.91,1035551.0,6263902720.0,16560362496.0,2.0195067,11.564,0.05307,0.64316005,0.74022,0.22194,0.00962,-0.02001,1432000000.0,12.084,921000000.0,1060000000.0,76000000.0,0.65,281000000.0,2.384,9376000000.0,0.616,1.423,15.687,779000000.0,467249984.0,0.053087186,2.6318,83263747.0,116735366.0,4035046.0,0.0342,3.97,0.070300005,0.0139,0.92657,60.0,0,597692356.7285013,0,48.738461538461536,14329000000.0,8766000000.0,2062000000.0,7749000000.0,349000000.0,14701000000.0,9707000000.0,2100000000.0,8664000000.0,654000000.0,12312000000.0,8280000000.0,2233000000.0,7361000000.0,659000000.0,12813000000.0,9513000000.0,1834000000.0,8272000000.0,-100000000.0,770000000.0,-287000000.0,702000000.0,-294000000.0,787000000.0,-112000000.0,701000000.0,-172000000.0
1,Buy,1.5,8.0,Taylor Morrison Home Corporatio,TMHC,TMHC,Consumer Cyclical,AZ,NYSE,False,False,61.8,75.49,6.39,1.614,1187907.0,6108510208.0,8162722816.0,1.0100515,0.971,0.10717,0.24704,0.16083,0.14543,0.08846,0.15628,8403420160.0,82.373,2076012032.0,1351521024.0,900622016.0,8.65,130174000.0,1.317,2173785088.0,0.358,7.614,61.185,525412000.0,493459872.0,0.0,0.0,98843205.0,98220493.0,3723338.0,0.0377,3.39,0.0525,0.02955,1.00664,3000.0,0,35528072.04380158,0,7.1445086705202305,9297131000.0,3418951000.0,5866535000.0,2199481000.0,6762235000.0,8672087000.0,3339801000.0,5314941000.0,2102101000.0,6216233000.0,8470724000.0,3823865000.0,4630326000.0,2584035000.0,6002634000.0,8727777000.0,4756795000.0,3925853000.0,3398296000.0,6281565000.0,210079000.0,-36330000.0,806169000.0,-33426000.0,1107772000.0,-30581000.0,376646000.0,-21199000.0
0,Strong Buy,1.22222,9.0,Asure Software Inc,ASUR,ASUR,Technology,TX,NasdaqCM,False,False,8.37,173.33333,0.666667,0.443,109135.0,229547312.0,236581328.0,1.1790392,1.892,-0.12493,0.6808,0.0892,-0.15443,-0.01726,-0.08018,125074000.0,4.665,85151000.0,11157000.0,-15626000.0,-0.58,66000000.0,2.407,73034000.0,0.338,1.273,7.099,16258000.0,-2117125.0,0.0,0.0,27425009.0,25339063.0,906890.0,0.033099998,8.1,0.0422,0.10402001,0.79393995,621.0,0,10287927.877165798,1,0.0,436638000.0,239323000.0,197315000.0,17733000.0,13641000.0,443868000.0,252213000.0,191655000.0,10437000.0,25880000.0,419908000.0,274842000.0,145066000.0,43220000.0,8093000.0,433245000.0,275005000.0,158240000.0,41324000.0,17006000.0,9388000.0,-24135000.0,18900000.0,-16263000.0,13674000.0,-8835000.0,1378000.0,-29800000.0
2,Hold,1.94737,18.0,Veralto Corp,VLTO,VLTO,Industrials,MA,NYSE,True,False,102.76,115.0,65.51,1.142,1277257.0,25501009920.0,26812008448.0,9.610025,5.0,0.16654,0.59884,0.2473,0.2283,0.119610004,0.41219002,5361999872.0,21.643,3211000064.0,1326000000.0,893000000.0,3.58,1559000064.0,6.282,2862000128.0,1.911,2.316,10.693,1005000000.0,777124992.0,0.004121283,0.1173,248160850.0,247537966.0,3544161.0,0.0143,2.58,0.0162,0.00139,0.96581,17000.0,0,267651746.75021043,0,28.70391061452514,6406000000.0,4361000000.0,2038000000.0,2767000000.0,1142000000.0,5693000000.0,4304000000.0,1383000000.0,2777000000.0,808000000.0,4825000000.0,1585000000.0,3235000000.0,123000000.0,157000000.0,4840000000.0,1639000000.0,3197000000.0,135000000.0,84000000.0,875000000.0,-55000000.0,963000000.0,-54000000.0,870000000.0,-34000000.0,896000000.0,-54000000.0
1,Buy,1.66667,22.0,Ovintiv Inc. (DE),OVV,OVV,Energy,CO,NYSE,False,False,35.97,496.8,2.1,0.973,3172900.0,9245632512.0,15821632512.0,0.89085376,1.767,0.06647,0.5143,0.49508,0.23126,0.06837,0.05747,8952000512.0,34.365,4604000256.0,4432000000.0,595000000.0,2.27,20000000.0,0.078,6595999744.0,0.399,0.433,40.377,3928000000.0,-1010750016.0,0.032930847,0.5286,257037322.0,255461683.0,6778399.0,0.026400002,2.11,0.0347,0.00506,0.89303,1623.0,0,163360322.5598732,0,15.845814977973568,19254000000.0,8923000000.0,10331000000.0,6292000000.0,-1312000000.0,19987000000.0,9617000000.0,10370000000.0,6683000000.0,-1136000000.0,15056000000.0,7367000000.0,7689000000.0,4493000000.0,-1085000000.0,14055000000.0,8981000000.0,5074000000.0,5776000000.0,-1161000000.0,3721000000.0,-2303000000.0,4167000000.0,-2744000000.0,3866000000.0,-1831000000.0,3129000000.0,-1519000000.0
0,Strong Buy,1.38462,13.0,Lattice Semiconductor Corporati,LSCC,LSCC,Technology,OR,NasdaqGS,False,False,70.16,98.3,0.8125,1.656,2503890.0,9604593664.0,9519335424.0,13.956635,19.482,0.06475,0.66700995,0.14023,0.05006,0.0234,0.04566,488631008.0,3.552,325920000.0,68519000.0,31639000.0,0.23,107156000.0,0.783,21898000.0,2.286,3.711,5.027,159856992.0,136467248.0,0.0,0.0,136895573.0,134742206.0,11791204.0,0.0861,4.23,0.14140001,0.01437,1.1923699,1110.0,0,4356077.183210663,0,305.04347826086956,843903000.0,132971000.0,710932000.0,15251000.0,265212000.0,840894000.0,148874000.0,692020000.0,16310000.0,270546000.0,798713000.0,311550000.0,487163000.0,148824000.0,251794000.0,726494000.0,314861000.0,411633000.0,182877000.0,195170000.0,140876000.0,-20985000.0,269588000.0,-20098000.0,238806000.0,-23338000.0,167722000.0,-21697000.0
2,Hold,1.9,9.0,Omnicom Group Inc.,OMC,OMC,Communication Services,NY,NYSE,True,False,77.52,107.0,1.375,0.97,3643476.0,15017398272.0,19836098560.0,3.3470056,1.247,0.08668,0.18574,0.16043,0.14792,0.051909998,0.28959,15910800384.0,81.24,2955200000.0,2552499968.0,1379200000.0,6.99,3300400128.0,17.037,7110300160.0,0.733,0.922,23.161,1916999936.0,1729062528.0,0.036264732,0.40060002,193722889.0,191473766.0,30132354.0,0.1555,8.63,0.17879999,0.0118700005,1.16665,74900.0,0,306994523.5525236,0,11.090128755364805,29620700000.0,24445800000.0,4193500000.0,6870800000.0,-77300000.0,28044600000.0,23404900000.0,3616300000.0,6503500000.0,-861800000.0,27002500000.0,22843200000.0,3252100000.0,6494100000.0,-439800000.0,28421800000.0,24302800000.0,3270200000.0,6647400000.0,-316700000.0,1733500000.0,-140600000.0,1421900000.0,-78400000.0,926500000.0,-78200000.0,1945400000.0,-665800000.0
2,Hold,2.0,5.0,"Tri Pointe Homes, Inc.",TPH,TPH,Consumer Cyclical,NV,NYSE,False,False,31.96,47.78,5.89,1.305,1026871.0,2796708096.0,3273464064.0,0.8500678,0.81,0.09049,0.23357001,0.12716,0.09951,0.06426,0.11375,4041884928.0,44.031,944083008.0,513959008.0,365756000.0,3.93,622641984.0,7.115,1099265024.0,2.043,11.954,37.597,422752000.0,370423616.0,0.0,0.0,87506511.0,85111458.0,4539140.0,0.0519,4.49,0.081999995,0.02713,1.0234,1750.0,0,29238104.74239966,0,8.132315521628499,4891115000.0,1555393000.0,3335710000.0,1099669000.0,4043238000.0,4914588000.0,1900950000.0,3010958000.0,1461368000.0,4227551000.0,4719940000.0,1883409000.0,2832389000.0,1455779000.0,4056371000.0,4336223000.0,1888590000.0,2447621000.0,1414987000.0,3621047000.0,696062000.0,-23298000.0,195261000.0,-25376000.0,444276000.0,-43623000.0,419533000.0,-29489000.0
1,Buy,1.77273,21.0,GE HealthCare Technologies Inc.,GEHC,GEHC,Healthcare,IL,NasdaqGS,True,True,74.05,94.8,53.0,1.276,3500626.0,33808420864.0,41028419584.0,3.4811022,2.055,0.11219,0.41564,0.184,0.1462,0.05766,0.25798,19967000576.0,43.739,8298999808.0,3673999872.0,2240000000.0,4.88,3736999936.0,8.185,10716000256.0,0.832,1.16,21.272,1995000064.0,1583000064.0,0.0018397385,0.026600001,456562037.0,455228876.0,7942010.0,0.0174,2.13,0.023,0.00274,0.87848,53000.0,0,503760824.37006396,0,15.174180327868852,33089000000.0,24437000000.0,8446000000.0,9376000000.0,348000000.0,32454000000.0,25144000000.0,7133000000.0,9863000000.0,429000000.0,27539000000.0,17947000000.0,9357000000.0,8635000000.0,1127000000.0,26308000000.0,9412000000.0,16655000000.0,437000000.0,239000000.0,1951000000.0,-401000000.0,2101000000.0,-387000000.0,2113000000.0,-310000000.0,1607000000.0,-248000000.0
3,Sell,2.88462,23.0,"Sarepta Therapeutics, Inc.",SRPT,SRPT,Healthcare,MA,NasdaqGS,False,False,22.51,181.83,2.7,0.5,10845331.0,2356165376.0,2763683584.0,1.6202404,1.114,-0.02335,0.22774,0.016180001,0.18913001,-0.00016000001,-0.04761,2481530880.0,25.645,565137984.0,40147000.0,-57956000.0,-0.68,800139008.0,8.189,1364292992.0,1.532,2.888,13.893,-300752992.0,-257104000.0,0.0,0.0,104671937.0,87646022.0,19618972.0,0.1874,3.32,0.2173,0.04664,0.80728996,1372.0,0,98200028.21564816,1,0.0,3963173000.0,2435431000.0,1527742000.0,1343070000.0,2341779000.0,3264576000.0,2405239000.0,859337000.0,1396808000.0,1925672000.0,3128366000.0,2743416000.0,384950000.0,1617359000.0,1938257000.0,3147974000.0,2219965000.0,928009000.0,1153439000.0,2151366000.0,-205787000.0,-146956000.0,-500993000.0,-87345000.0,-325346000.0,-32251000.0,-443172000.0,-40799000.0
1,Buy,1.42857,6.0,"nLIGHT, Inc.",LASR,LASR,Technology,WA,NasdaqGS,False,False,30.1,46.45,6.2,2.477,922575.0,1501973760.0,1420270720.0,6.9515014,6.548,-0.21659,0.21178,-0.1456,-0.06862,-0.10130999,-0.20627001,216912992.0,4.441,45937000.0,-31583000.0,-46981000.0,-0.97,113700000.0,2.279,31997000.0,4.277,5.634,4.33,-10909000.0,-3838875.0,0.0,0.0,49899461.0,48018251.0,2107101.0,0.0422,2.26,0.0438,0.06176,0.85883003,800.0,0,7389607.390300231,1,0.0,270241000.0,53811000.0,216430000.0,12133000.0,159854000.0,306803000.0,52384000.0,254419000.0,14159000.0,187802000.0,329233000.0,58388000.0,270845000.0,15610000.0,196264000.0,373618000.0,71485000.0,302133000.0,17678000.0,231432000.0,-2359000.0,-7932000.0,10091000.0,-5339000.0,-14542000.0,-21720000.0,-7443000.0,-21562000.0
3,Sell,2.61111,16.0,Fortive Corporation,FTV,FTV,Technology,WA,NYSE,True,False,48.66,65.63677,23.528076,1.128,3811157.0,16463447040.0,19615145984.0,1.5851196,3.191,0.12507,0.59778,0.26638,0.17329,0.0385,0.0736,6147899904.0,17.893,3675099904.0,1637699968.0,768899968.0,2.22,1832700032.0,5.417,4977299968.0,0.77,0.983,30.698,1514099968.0,1328925056.0,0.0065721916,0.1441,338336345.0,319595895.0,8543419.0,0.0253,2.25,0.0334,0.0032600001,1.00874,18000.0,0,162137597.49820834,0,21.918918918918916,17016100000.0,6820500000.0,10188600000.0,3876900000.0,353900000.0,16911800000.0,6586500000.0,10318900000.0,3810100000.0,1880300000.0,15890600000.0,6202000000.0,9683400000.0,3420700000.0,-250100000.0,16465500000.0,6948500000.0,9512200000.0,4143500000.0,-1200000000.0,1526800000.0,-120400000.0,1353600000.0,-107800000.0,1303200000.0,-95800000.0,961100000.0,-50000000.0
4,Strong Sell,3.0,2.0,"Dream Finders Homes, Inc.",DFH,DFH,Consumer Cyclical,FL,NYSE,False,False,23.36,44.38,8.17,1.874,353129.0,2169716224.0,3719378176.0,1.6303741,0.79,0.06613,0.20005,0.089490004,0.057600003,0.077020004,0.22936001,4708434944.0,50.361,941934016.0,421343008.0,297887008.0,3.09,210320000.0,2.264,1580352000.0,0.556,6.509,14.328,-11719000.0,-148554880.0,0.0,0.0,35155531.0,29119337.0,5129190.0,0.0552,15.69,0.365,0.17708999,0.91890997,1686.0,0,110298157.45393635,0,7.559870550161812,3328651000.0,1908291000.0,1393422000.0,1304200000.0,865637000.0,2562439000.0,1476289000.0,1073084000.0,845416000.0,975117000.0,2371137000.0,1570444000.0,787723000.0,990909000.0,386150000.0,1894248000.0,1337865000.0,532302000.0,783118000.0,187483000.0,-256648000.0,-25345000.0,374234000.0,-4781000.0,-27623000.0,-5545000.0,64972000.0,-2774000.0
3,Sell,2.4,23.0,Camden Property Trust,CPT,CPT,Real Estate,TX,NYSE,True,False,102.4,180.37,16.38,0.808,906312.0,10941719552.0,14809502720.0,2.430572,9.432,0.09934,0.61421,0.56491,0.18011999,0.02021,0.034140002,1570124032.0,14.471,964382016.0,886972992.0,155651008.0,1.43,33091000.0,0.31,3828363008.0,0.028,0.037,42.13,792796992.0,701680384.0,0.040844377,2.9091,106852727.0,105021271.0,2983815.0,0.0279,3.44,0.0388,0.0134000005,0.97211,1660.0,0,90870235.1768336,0,71.60839160839161,8852144000.0,4104955000.0,4675198000.0,3485591000.0,-366057000.0,9383737000.0,4331966000.0,4980757000.0,3715436000.0,-149591000.0,9327935000.0,4271014000.0,4986620000.0,3680900000.0,-421747000.0,7976784000.0,3710529000.0,4197490000.0,3170367000.0,290534000.0,774877000.0,-393735000.0,794950000.0,-410934000.0,744712000.0,-449431000.0,577467000.0,-428714000.0
2,Hold,2.05556,16.0,GoDaddy Inc.,GDDY,GDDY,Technology,AZ,NYSE,True,False,128.74,216.0,20.0,0.978,1798735.0,17823928320.0,20550725632.0,44.210167,4.325,0.17014,0.63974,0.24525999,0.21871,0.081199996,2.8803,4752099840.0,33.847,3040100096.0,1165500032.0,808499968.0,5.6,1154899968.0,8.342,3881700096.0,0.42,0.637,2.912,1480300032.0,1225512448.0,0.0,0.0,138449017.0,137532485.0,7447072.0,0.0538,4.78,0.070300005,0.00662,0.97428,5518.0,0,1333001406.5934067,0,22.989285714285717,8235400000.0,7543300000.0,692100000.0,3894700000.0,-746600000.0,7564900000.0,7502700000.0,62200000.0,3935700000.0,-1427200000.0,6973500000.0,7302800000.0,-331800000.0,3980900000.0,-877200000.0,7417100000.0,7333900000.0,81700000.0,4061900000.0,-546900000.0,1287700000.0,-26600000.0,1047600000.0,-77400000.0,979700000.0,-60100000.0,829300000.0,-253200000.0
1,Buy,1.75,4.0,Arbutus Biopharma Corporation,ABUS,ABUS,Healthcare,PA,NasdaqGS,False,False,4.41,31.48,0.82,1.088,1070457.0,845391168.0,752302272.0,10.184757,48.8,0.0,-2.4254,-2.80507,0.17813998,-0.21008,-0.52818,15416000.0,0.081,-37390000.0,-43243000.0,-54252000.0,-0.29,98088000.0,0.512,4999000.0,19.756,20.533,0.433,-60191000.0,-35017000.0,0.0,0.0,191698695.0,126049560.0,10136672.0,0.0529,6.36,0.075100005,0.21874,0.62583,44.0,0,11545034.642032333,1,0.0,131707000.0,34341000.0,97366000.0,1289000.0,111698000.0,144401000.0,38383000.0,106018000.0,1768000.0,109540000.0,195419000.0,58567000.0,136852000.0,2187000.0,118282000.0,204485000.0,35046000.0,169439000.0,2614000.0,149440000.0,-64850000.0,-182000.0,-85936000.0,-1008000.0,-35356000.0,-512000.0,-67532000.0,-809000.0
1,Buy,1.66667,9.0,Liquidia Corporation,LQDA,LQDA,Healthcare,NC,NasdaqCM,False,False,22.48,38.46,2.25,0.157,2861515.0,1935335936.0,1962296832.0,127.005646,101.558,0.0,0.69294,0.0,-4.24409,-0.39741,-3.89134,19322000.0,0.232,13389000.0,-136866000.0,-151588992.0,-1.82,173422000.0,2.014,200383008.0,2.339,2.494,0.177,-116055000.0,-71345000.0,0.0,0.0,86091454.0,60759905.0,18386736.0,0.21360001,6.34,0.26549998,0.13364,0.70542,170.0,0,1132107389.8305085,1,0.0,230313000.0,153038000.0,77275000.0,122390000.0,143324000.0,118332000.0,71039000.0,47293000.0,49536000.0,71349000.0,129198000.0,38776000.0,90422000.0,24463000.0,91011000.0,93729000.0,28464000.0,65265000.0,16080000.0,53949000.0,-93422000.0,-8449000.0,-41564000.0,-11290000.0,-28588000.0,-592000.0,-34035000.0,-107000.0
0,Strong Buy,1.27273,9.0,Arcturus Therapeutics Holdings ,ARCT,ARCT,Healthcare,CA,NasdaqGM,False,False,20.66,188.72,4.11,2.388,707587.0,561012544.0,391509568.0,2.4274468,3.206,-0.49265,-0.58077997,-0.56715,-0.41044,-0.12999,-0.24575001,122122000.0,4.507,-70926000.0,-69262000.0,-60164000.0,-2.22,196467008.0,7.235,26964000.0,4.594,5.901,8.511,-64941000.0,-47599124.0,0.0,0.0,27154529.0,25017468.0,5143436.0,0.1894,7.86,0.2928,0.07882,0.89259005,174.0,0,3168135.354247445,1,0.0,344069000.0,103091000.0,240978000.0,28550000.0,240490000.0,429402000.0,150889000.0,278513000.0,30216000.0,304601000.0,450387000.0,180075000.0,270312000.0,94755000.0,276349000.0,392814000.0,164603000.0,228211000.0,69146000.0,279424000.0,-59747000.0,-648000.0,-18099000.0,-2901000.0,31993000.0,-7726000.0,-135043000.0,-3406000.0
4,Strong Sell,3.66667,5.0,"B&G Foods, Inc.",BGS,BGS,Consumer Defensive,NJ,NYSE,False,False,4.65,52.84,2.54,0.47,2641470.0,372017440.0,2355708416.0,0.7419818,1.265,-0.12021,0.21718,0.14061,0.09722,0.03862,-0.35356998,1862467968.0,23.475,404495008.0,261888992.0,-223887008.0,-2.83,54084000.0,0.676,2037774976.0,0.753,2.935,6.267,155072000.0,179756368.0,0.1652174,3.3332999,80003749.0,76915604.0,14168669.0,0.17709999,4.86,0.2518,0.03214,0.79671997,2610.0,0,325159562.1509494,1,0.0,2994052000.0,2469245000.0,524807000.0,2076834000.0,544579000.0,3463290000.0,2627827000.0,835463000.0,2117547000.0,540406000.0,3841609000.0,2973443000.0,868166000.0,2458233000.0,747283000.0,3828545000.0,2908291000.0,920254000.0,2335786000.0,590169000.0,130914000.0,-27263000.0,247759000.0,-25689000.0,5963000.0,-22286000.0,93878000.0,-43581000.0
1,Buy,1.6,9.0,"Day One Biopharmaceuticals, Inc",DAWN,DAWN,Healthcare,CA,NasdaqGS,False,False,7.2,28.699,5.44,-1.263,1511470.0,737509888.0,287409920.0,1.6003556,1.532,-0.50627,0.9402,-0.57987,-1.03144,-0.1519,-0.24752001,187638000.0,1.853,176416992.0,-108806000.0,-94995000.0,-0.89,453103008.0,4.423,3003000.0,9.23,9.653,4.499,-63058000.0,-143568624.0,0.0,0.0,102431933.0,78723038.0,10724894.0,0.1047,9.94,0.155,0.16936001,0.85331,182.0,0,667481.662591687,1,0.0,582788000.0,80037000.0,502751000.0,2602000.0,488879000.0,376048000.0,29508000.0,346540000.0,408000.0,345766000.0,349062000.0,17023000.0,332039000.0,813000.0,331259000.0,289821000.0,8673000.0,281148000.0,220000.0,280711000.0,-78113000.0,-74269000.0,-146853000.0,-3224000.0,-109874000.0,-26000.0,-48539000.0,-8000000.0
1,Buy,1.5,9.0,"Option Care Health, Inc.",OPCH,OPCH,Healthcare,IL,NasdaqGS,False,False,27.77,91.8,2.5,0.885,1845607.0,4506933760.0,5529744896.0,3.3138425,1.029,0.03931,0.19673,0.074439995,0.05841,0.062030002,0.15245,5374021120.0,32.19,1057222976.0,400048000.0,211254000.0,1.26,205890000.0,1.269,1228701056.0,0.932,1.519,8.38,279640000.0,194119632.0,0.0,0.0,162295059.0,152854355.0,6983228.0,0.043,3.47,0.0675,0.00767,1.0289,8000.0,0,146623037.70883054,0,22.039682539682538,3421743000.0,2017505000.0,1404238000.0,1217973000.0,542481000.0,3217035000.0,1795363000.0,1421672000.0,1166412000.0,475946000.0,3112936000.0,1726833000.0,1386103000.0,1155025000.0,428988000.0,2790918000.0,1615032000.0,1175886000.0,1159481000.0,250561000.0,323392000.0,-35606000.0,371295000.0,-41866000.0,267547000.0,-35358000.0,208569000.0,-25632000.0
0,Strong Buy,1.0,2.0,"Globalstar, Inc.",GSAT,GSAT,Communication Services,LA,NasdaqGS,False,False,43.56,265.2,2.25,0.984,1045117.0,5517864960.0,5752551424.0,15.289576,22.069,-0.14735,0.66735,0.38435,0.091529995,0.00446,-0.103269994,260664000.0,2.063,173955008.0,100185000.0,-49013000.0,-0.4,308225984.0,2.433,542913024.0,2.577,2.812,2.849,582446976.0,-303579872.0,0.0,0.0,126672742.0,49648114.0,3547248.0,0.027999999,2.5,0.0713,0.60611,0.23063,389.0,0,190562661.98666197,1,0.0,1710237000.0,1351354000.0,358883000.0,541929000.0,306086000.0,924309000.0,545330000.0,378979000.0,392548000.0,-33255000.0,738469000.0,423698000.0,314771000.0,222072000.0,-115832000.0,814106000.0,448675000.0,365431000.0,269670000.0,7308000.0,439192000.0,-118906000.0,74341000.0,-166802000.0,63800000.0,-39952000.0,131881000.0,-45536000.0
